"season","franchise_id","franchise_name","week","starter_status","player_id","player_name","pos","team"
"2025","9","Big massive size 19 feet","11","nonstarter","12518","Tyler Warren","TE","IND"
"2025","9","Big massive size 19 feet","11","starter","12519","Luther Burden","WR","CHI"
"2025","9","Big massive size 19 feet","11","nonstarter","12521","Elijah Arroyo","TE","SEA"
"2025","9","Big massive size 19 feet","11","starter","12529","TreVeyon Henderson","RB","NE"
"2025","9","Big massive size 19 feet","11","nonstarter","12530","Travis Hunter","WR","JAX"
"2025","9","Big massive size 19 feet","11","starter","12534","Kyle Monangai","RB","CHI"
"2025","9","Big massive size 19 feet","11","starter","2133","Davante Adams","WR","LAR"
"2025","9","Big massive size 19 feet","11","starter","4950","Christian Kirk","WR","HOU"
"2025","9","Big massive size 19 feet","11","starter","5859","A.J. Brown","WR","PHI"
"2025","9","Big massive size 19 feet","11","starter","6790","D'Andre Swift","RB","CHI"
"2025","9","Big massive size 19 feet","11","starter","6801","Tee Higgins","WR","CIN"
"2025","9","Big massive size 19 feet","11","starter","7543","Travis Etienne","RB","JAX"
"2025","9","Big massive size 19 feet","11","starter","7553","Kyle Pitts","TE","ATL"
"2025","9","Big massive size 19 feet","11","starter","9488","Jaxon Smith-Njigba","WR","SEA"
"2025","9","Big massive size 19 feet","11","nonstarter","9758","C.J. Stroud","QB","HOU"
"2025","12","GooeySubset","11","starter","11564","Drake Maye","QB","NE"
"2025","12","GooeySubset","11","starter","11631","Brian Thomas","WR","JAX"
"2025","12","GooeySubset","11","starter","12474","Woody Marks","RB","HOU"
"2025","12","GooeySubset","11","starter","12489","RJ Harvey","RB","DEN"
"2025","12","GooeySubset","11","starter","12526","Tetairoa McMillan","WR","CAR"
"2025","12","GooeySubset","11","starter","12533","Jacory Croskey-Merritt","RB","WAS"
"2025","12","GooeySubset","11","starter","3214","Hunter Henry","TE","NE"
"2025","12","GooeySubset","11","starter","4033","David Njoku","TE","CLE"
"2025","12","GooeySubset","11","nonstarter","4943","Sam Darnold","QB","SEA"
"2025","12","GooeySubset","11","starter","5947","Jakobi Meyers","WR","JAX"
"2025","12","GooeySubset","11","nonstarter","6819","Michael Pittman","WR","IND"
"2025","12","GooeySubset","11","nonstarter","6904","Jalen Hurts","QB","PHI"
"2025","12","GooeySubset","11","starter","7525","DeVonta Smith","WR","PHI"
"2025","12","GooeySubset","11","starter","7526","Jaylen Waddle","WR","MIA"
"2025","12","GooeySubset","11","starter","7569","Nico Collins","WR","HOU"
"2025","12","GooeySubset","11","starter","7588","Javonte Williams","RB","DAL"
"2025","12","GooeySubset","11","starter","8110","Jake Ferguson","TE","DAL"
"2025","12","GooeySubset","11","starter","9224","Chase Brown","RB","CIN"
"2025","12","GooeySubset","11","starter","9226","De'Von Achane","RB","MIA"
"2025","12","GooeySubset","11","starter","9493","Puka Nacua","WR","LAR"
"2025","12","GooeySubset","11","starter","9508","Tyjae Spears","RB","TEN"
"2025","12","GooeySubset","11","starter","9753","Zach Charbonnet","RB","SEA"
"2025","14","TheUkraineMane","11","starter","10226","Andrei Iosivas","WR","CIN"
"2025","14","TheUkraineMane","11","starter","11586","Blake Corum","RB","LAR"
"2025","14","TheUkraineMane","11","starter","12412","Terrell Jennings","RB","NE"
"2025","14","TheUkraineMane","11","starter","12485","Tez Johnson","WR","TB"
"2025","14","TheUkraineMane","11","starter","12512","Quinshon Judkins","RB","CLE"
"2025","14","TheUkraineMane","11","starter","1339","Zach Ertz","TE","WAS"
"2025","14","TheUkraineMane","11","nonstarter","19","Joe Flacco","QB","CIN"
"2025","14","TheUkraineMane","11","starter","3163","Jared Goff","QB","DET"
"2025","14","TheUkraineMane","11","starter","4217","George Kittle","TE","SF"
"2025","14","TheUkraineMane","11","nonstarter","4454","Kendrick Bourne","WR","SF"
"2025","14","TheUkraineMane","11","nonstarter","4881","Lamar Jackson","QB","BAL"
"2025","14","TheUkraineMane","11","nonstarter","5870","Daniel Jones","QB","IND"
"2025","14","TheUkraineMane","11","nonstarter","6813","Jonathan Taylor","RB","IND"
"2025","14","TheUkraineMane","11","starter","7564","Ja'Marr Chase","WR","CIN"
"2025","14","TheUkraineMane","11","starter","7567","Kenneth Gainwell","RB","PIT"
"2025","14","TheUkraineMane","11","starter","8122","Zonovan Knight","RB","ARI"
"2025","14","TheUkraineMane","11","starter","8134","Khalil Shakir","WR","BUF"
"2025","14","TheUkraineMane","11","starter","8151","Kenneth Walker","RB","SEA"
"2025","14","TheUkraineMane","11","starter","9494","Marvin Mims","WR","DEN"
"2025","14","TheUkraineMane","11","starter","9506","Sean Tucker","RB","TB"
"2025","14","TheUkraineMane","11","starter","9509","Bijan Robinson","RB","ATL"
"2025","14","TheUkraineMane","11","starter","9756","Jordan Addison","WR","MIN"
"2025","14","TheUkraineMane","11","starter","9997","Zay Flowers","WR","BAL"
"2025","17","Team Jake","11","starter","10213","Tre Tucker","WR","LV"
"2025","17","Team Jake","11","starter","11603","AJ Barner","TE","SEA"
"2025","17","Team Jake","11","starter","11620","Rome Odunze","WR","CHI"
"2025","17","Team Jake","11","nonstarter","11647","Kimani Vidal","RB","LAC"
"2025","17","Team Jake","11","starter","12506","Harold Fannin","TE","CLE"
"2025","17","Team Jake","11","starter","2374","Tyler Lockett","WR","LV"
"2025","17","Team Jake","11","starter","2449","Stefon Diggs","WR","NE"
"2025","17","Team Jake","11","starter","3198","Derrick Henry","RB","BAL"
"2025","17","Team Jake","11","starter","4046","Patrick Mahomes","QB","KC"
"2025","17","Team Jake","11","starter","4098","Kareem Hunt","RB","KC"
"2025","17","Team Jake","11","nonstarter","4144","Jonnu Smith","TE","PIT"
"2025","17","Team Jake","11","starter","4199","Aaron Jones","RB","MIN"
"2025","17","Team Jake","11","starter","4983","DJ Moore","WR","CHI"
"2025","17","Team Jake","11","starter","5872","Deebo Samuel","WR","WAS"
"2025","17","Team Jake","11","nonstarter","6271","Olamide Zaccheaus","WR","CHI"
"2025","17","Team Jake","11","starter","7021","Rico Dowdle","RB","CAR"
"2025","17","Team Jake","11","starter","7090","Darnell Mooney","WR","ATL"
"2025","17","Team Jake","11","starter","7547","Amon-Ra St. Brown","WR","DET"
"2025","17","Team Jake","11","starter","8126","Wan'Dale Robinson","WR","NYG"
"2025","17","Team Jake","11","starter","8130","Trey McBride","TE","ARI"
"2025","17","Team Jake","11","starter","8132","Tyler Allgeier","RB","ATL"
"2025","17","Team Jake","11","starter","8136","Rachaad White","RB","TB"
"2025","17","Team Jake","11","nonstarter","9500","Josh Downs","WR","IND"
"2025","18","Sherboi","11","starter","10232","Michael Wilson","WR","ARI"
"2025","18","Sherboi","11","starter","1479","Keenan Allen","WR","LAC"
"2025","18","Sherboi","11","starter","2216","Mike Evans","WR","TB"
"2025","18","Sherboi","11","starter","3200","Sterling Shepard","WR","TB"
"2025","18","Sherboi","11","starter","4034","Christian McCaffrey","RB","SF"
"2025","18","Sherboi","11","nonstarter","421","Matthew Stafford","QB","LAR"
"2025","18","Sherboi","11","starter","4866","Saquon Barkley","RB","PHI"
"2025","18","Sherboi","11","starter","4892","Baker Mayfield","QB","TB"
"2025","18","Sherboi","11","starter","4981","Calvin Ridley","WR","TEN"
"2025","18","Sherboi","11","starter","4988","Nick Chubb","RB","HOU"
"2025","18","Sherboi","11","starter","5022","Dallas Goedert","TE","PHI"
"2025","18","Sherboi","11","starter","5045","Courtland Sutton","WR","DEN"
"2025","18","Sherboi","11","starter","5850","Josh Jacobs","RB","GB"
"2025","18","Sherboi","11","starter","5857","Noah Fant","TE","CIN"
"2025","18","Sherboi","11","starter","6149","Darius Slayton","WR","NYG"
"2025","18","Sherboi","11","starter","6783","Jerry Jeudy","WR","CLE"
"2025","18","Sherboi","11","starter","6786","CeeDee Lamb","WR","DAL"
"2025","18","Sherboi","11","starter","8125","Calvin Austin","WR","PIT"
"2025","18","Sherboi","11","nonstarter","8146","Garrett Wilson","WR","NYJ"
"2025","18","Sherboi","11","starter","9221","Jahmyr Gibbs","RB","DET"
"2025","18","Sherboi","11","starter","9487","Parker Washington","WR","JAX"
"2025","18","Sherboi","11","nonstarter","9754","Quentin Johnston","WR","LAC"
"2025","6","Team Godwin","12","nonstarter","10219","Chris Rodriguez","RB","WAS"
"2025","6","Team Godwin","12","starter","10229","Rashee Rice","WR","KC"
"2025","6","Team Godwin","12","starter","11604","Brock Bowers","TE","LV"
"2025","6","Team Godwin","12","starter","11624","Xavier Worthy","WR","KC"
"2025","6","Team Godwin","12","nonstarter","11627","Troy Franklin","WR","DEN"
"2025","6","Team Godwin","12","nonstarter","12493","Oronde Gadsden","TE","LAC"
"2025","6","Team Godwin","12","starter","4035","Alvin Kamara","RB","NO"
"2025","6","Team Godwin","12","starter","4039","Cooper Kupp","WR","SEA"
"2025","6","Team Godwin","12","nonstarter","5001","Dalton Schultz","TE","HOU"
"2025","6","Team Godwin","12","nonstarter","5012","Mark Andrews","TE","BAL"
"2025","6","Team Godwin","12","starter","5846","DK Metcalf","WR","PIT"
"2025","6","Team Godwin","12","starter","5892","David Montgomery","RB","DET"
"2025","6","Team Godwin","12","starter","5967","Tony Pollard","RB","TEN"
"2025","6","Team Godwin","12","starter","6794","Justin Jefferson","WR","MIN"
"2025","6","Team Godwin","12","starter","7002","Juwan Johnson","TE","NO"
"2025","6","Team Godwin","12","starter","7049","Jauan Jennings","WR","SF"
"2025","6","Team Godwin","12","starter","7891","Brock Wright","TE","DET"
"2025","6","Team Godwin","12","starter","8111","Cade Otton","TE","TB"
"2025","6","Team Godwin","12","starter","8121","Romeo Doubs","WR","GB"
"2025","6","Team Godwin","12","starter","8138","James Cook","RB","BUF"
"2025","6","Team Godwin","12","starter","8142","Alec Pierce","WR","IND"
"2025","6","Team Godwin","12","nonstarter","8148","Jameson Williams","WR","DET"
"2025","6","Team Godwin","12","starter","8167","Christian Watson","WR","GB"
"2025","6","Team Godwin","12","starter","8183","Brock Purdy","QB","SF"
"2025","6","Team Godwin","12","starter","9504","Kayshon Boutte","WR","NE"
"2025","7","Zac’s Success","12","starter","10444","Cedric Tillman","WR","CLE"
"2025","7","Zac’s Success","12","starter","11584","Bucky Irving","RB","TB"
"2025","7","Zac’s Success","12","starter","11597","Theo Johnson","TE","NYG"
"2025","7","Zac’s Success","12","starter","11628","Marvin Harrison","WR","ARI"
"2025","7","Zac’s Success","12","nonstarter","11637","Keon Coleman","WR","BUF"
"2025","7","Zac’s Success","12","starter","11638","Ricky Pearsall","WR","SF"
"2025","7","Zac’s Success","12","nonstarter","12508","Jaxson Dart","QB","NYG"
"2025","7","Zac’s Success","12","starter","12514","Emeka Egbuka","WR","TB"
"2025","7","Zac’s Success","12","starter","1466","Travis Kelce","TE","KC"
"2025","7","Zac’s Success","12","starter","4177","Mack Hollins","WR","NE"
"2025","7","Zac’s Success","12","starter","4984","Josh Allen","QB","BUF"
"2025","7","Zac’s Success","12","starter","5844","T.J. Hockenson","TE","MIN"
"2025","7","Zac’s Success","12","starter","5970","Greg Dortch","WR","ARI"
"2025","7","Zac’s Success","12","starter","6130","Devin Singletary","RB","NYG"
"2025","7","Zac’s Success","12","starter","6865","Colby Parkinson","TE","LAR"
"2025","7","Zac’s Success","12","starter","7600","Pat Freiermuth","TE","PIT"
"2025","7","Zac’s Success","12","starter","7611","Rhamondre Stevenson","RB","NE"
"2025","7","Zac’s Success","12","nonstarter","8112","Drake London","WR","ATL"
"2025","7","Zac’s Success","12","starter","8137","George Pickens","WR","DAL"
"2025","7","Zac’s Success","12","starter","8144","Chris Olave","WR","NO"
"2025","7","Zac’s Success","12","starter","8150","Kyren Williams","RB","LAR"
"2025","7","Zac’s Success","12","starter","8155","Breece Hall","RB","NYJ"
"2025","9","Big massive size 19 feet","12","starter","11560","Caleb Williams","QB","CHI"
"2025","9","Big massive size 19 feet","12","nonstarter","11571","Isaiah Davis","RB","NYJ"
"2025","9","Big massive size 19 feet","12","starter","11626","Xavier Legette","WR","CAR"
"2025","9","Big massive size 19 feet","12","starter","12476","Devin Neal","RB","NO"
"2025","9","Big massive size 19 feet","12","starter","12484","Jayden Higgins","WR","HOU"
"2025","9","Big massive size 19 feet","12","starter","12490","Bhayshul Tuten","RB","JAX"
"2025","9","Big massive size 19 feet","12","starter","12498","Mason Taylor","TE","NYJ"
"2025","9","Big massive size 19 feet","12","starter","12517","Colston Loveland","TE","CHI"
"2025","9","Big massive size 19 feet","12","starter","12518","Tyler Warren","TE","IND"
"2025","9","Big massive size 19 feet","12","starter","12519","Luther Burden","WR","CHI"
"2025","9","Big massive size 19 feet","12","nonstarter","12521","Elijah Arroyo","TE","SEA"
"2025","9","Big massive size 19 feet","12","starter","12529","TreVeyon Henderson","RB","NE"
"2025","9","Big massive size 19 feet","12","starter","12534","Kyle Monangai","RB","CHI"
"2025","9","Big massive size 19 feet","12","starter","2133","Davante Adams","WR","LAR"
"2025","9","Big massive size 19 feet","12","starter","4950","Christian Kirk","WR","HOU"
"2025","9","Big massive size 19 feet","12","starter","5859","A.J. Brown","WR","PHI"
"2025","9","Big massive size 19 feet","12","starter","6790","D'Andre Swift","RB","CHI"
"2025","9","Big massive size 19 feet","12","nonstarter","6797","Justin Herbert","QB","LAC"
"2025","9","Big massive size 19 feet","12","starter","6801","Tee Higgins","WR","CIN"
"2025","9","Big massive size 19 feet","12","starter","7543","Travis Etienne","RB","JAX"
"2025","9","Big massive size 19 feet","12","starter","7553","Kyle Pitts","TE","ATL"
"2025","9","Big massive size 19 feet","12","starter","9488","Jaxon Smith-Njigba","WR","SEA"
"2025","9","Big massive size 19 feet","12","nonstarter","9758","C.J. Stroud","QB","HOU"
"2025","12","GooeySubset","12","starter","11435","Emanuel Wilson","RB","GB"
"2025","12","GooeySubset","12","nonstarter","11564","Drake Maye","QB","NE"
"2025","12","GooeySubset","12","starter","11631","Brian Thomas","WR","JAX"
"2025","12","GooeySubset","12","starter","11655","Tyrone Tracy","RB","NYG"
"2025","12","GooeySubset","12","starter","12474","Woody Marks","RB","HOU"
"2025","12","GooeySubset","12","nonstarter","12489","RJ Harvey","RB","DEN"
"2025","12","GooeySubset","12","starter","12526","Tetairoa McMillan","WR","CAR"
"2025","12","GooeySubset","12","starter","3214","Hunter Henry","TE","NE"
"2025","12","GooeySubset","12","nonstarter","4033","David Njoku","TE","CLE"
"2025","12","GooeySubset","12","nonstarter","4943","Sam Darnold","QB","SEA"
"2025","12","GooeySubset","12","starter","5947","Jakobi Meyers","WR","JAX"
"2025","12","GooeySubset","12","starter","6819","Michael Pittman","WR","IND"
"2025","12","GooeySubset","12","starter","6904","Jalen Hurts","QB","PHI"
"2025","12","GooeySubset","12","starter","7525","DeVonta Smith","WR","PHI"
"2025","12","GooeySubset","12","nonstarter","7526","Jaylen Waddle","WR","MIA"
"2025","12","GooeySubset","12","starter","7569","Nico Collins","WR","HOU"
"2025","12","GooeySubset","12","starter","7588","Javonte Williams","RB","DAL"
"2025","12","GooeySubset","12","starter","8110","Jake Ferguson","TE","DAL"
"2025","12","GooeySubset","12","starter","9224","Chase Brown","RB","CIN"
"2025","12","GooeySubset","12","nonstarter","9226","De'Von Achane","RB","MIA"
"2025","12","GooeySubset","12","starter","9493","Puka Nacua","WR","LAR"
"2025","12","GooeySubset","12","starter","9508","Tyjae Spears","RB","TEN"
"2025","12","GooeySubset","12","starter","9753","Zach Charbonnet","RB","SEA"
"2025","14","TheUkraineMane","12","starter","10226","Andrei Iosivas","WR","CIN"
"2025","14","TheUkraineMane","12","starter","11586","Blake Corum","RB","LAR"
"2025","14","TheUkraineMane","12","starter","11646","Jalen Coker","WR","CAR"
"2025","14","TheUkraineMane","12","starter","12485","Tez Johnson","WR","TB"
"2025","14","TheUkraineMane","12","starter","12512","Quinshon Judkins","RB","CLE"
"2025","14","TheUkraineMane","12","nonstarter","1339","Zach Ertz","TE","WAS"
"2025","14","TheUkraineMane","12","starter","3163","Jared Goff","QB","DET"
"2025","14","TheUkraineMane","12","starter","4217","George Kittle","TE","SF"
"2025","14","TheUkraineMane","12","nonstarter","4881","Lamar Jackson","QB","BAL"
"2025","14","TheUkraineMane","12","starter","5848","Marquise Brown","WR","KC"
"2025","14","TheUkraineMane","12","nonstarter","5870","Daniel Jones","QB","IND"
"2025","14","TheUkraineMane","12","starter","6813","Jonathan Taylor","RB","IND"
"2025","14","TheUkraineMane","12","starter","7564","Ja'Marr Chase","WR","CIN"
"2025","14","TheUkraineMane","12","starter","7567","Kenneth Gainwell","RB","PIT"
"2025","14","TheUkraineMane","12","starter","8122","Zonovan Knight","RB","ARI"
"2025","14","TheUkraineMane","12","starter","8134","Khalil Shakir","WR","BUF"
"2025","14","TheUkraineMane","12","starter","8147","John Metchie","WR","NYJ"
"2025","14","TheUkraineMane","12","starter","8151","Kenneth Walker","RB","SEA"
"2025","14","TheUkraineMane","12","starter","8676","Rashid Shaheed","WR","SEA"
"2025","14","TheUkraineMane","12","starter","9506","Sean Tucker","RB","TB"
"2025","14","TheUkraineMane","12","starter","9509","Bijan Robinson","RB","ATL"
"2025","14","TheUkraineMane","12","nonstarter","9756","Jordan Addison","WR","MIN"
"2025","14","TheUkraineMane","12","starter","9997","Zay Flowers","WR","BAL"
"2025","17","Team Jake","12","starter","10213","Tre Tucker","WR","LV"
"2025","17","Team Jake","12","starter","11603","AJ Barner","TE","SEA"
"2025","17","Team Jake","12","starter","11620","Rome Odunze","WR","CHI"
"2025","17","Team Jake","12","nonstarter","11635","Ladd McConkey","WR","LAC"
"2025","17","Team Jake","12","nonstarter","11647","Kimani Vidal","RB","LAC"
"2025","17","Team Jake","12","starter","12506","Harold Fannin","TE","CLE"
